,cand_nm,contbr_zip,contbr_employer,contbr_occupation,contb_receipt_amt,occ_cat,converted_date,payment_yr
17568,"Warren, Elizabeth ",20003,NATIONAL GEOSPATIAL INTELLIGENCE AGENC,GEOSPATIAL ANALYST,100.0,business/gov,201906,2019
17569,"Warren, Elizabeth ",20002,UPSIDE BUSINESS TRAVEL,DESIGNER,33.88,artist/comm,201905,2019
17570,"Warren, Elizabeth ",20002,UPSIDE BUSINESS TRAVEL,DESIGNER,100.0,artist/comm,201906,2019
17571,"Warren, Elizabeth ",20037,CIVILIAN BOARD OF CONTRACT APPEALS,JUDGE,400.0,law,201904,2019
17572,"Warren, Elizabeth ",20016,EPSTEIN BECKER GREEN,ATTORNEY,100.0,law,201905,2019
17573,"Warren, Elizabeth ",20012,NONE,NOT EMPLOYED,250.0,not employed or unknown,201906,2019
17635,"Warren, Elizabeth ",20002,MCDERMOTT WILL & EMERY LLP,ATTORNEY,250.0,law,201906,2019
17819,"Warren, Elizabeth ",20011,IONQ,ENGINEER,25.0,it,201906,2019
17851,"Trump, Donald J.",20003,RETIRED,RETIRED,250.0,retired,201906,2019
17852,"Trump, Donald J.",20003,RETIRED,RETIRED,250.0,retired,201906,2019
17853,"Warren, Elizabeth ",20001,DEMOCRACY ENGINE LLC,CEO,500.0,leadership,201906,2019
17854,"Warren, Elizabeth ",20001,none-listed,CONDUIT TOTAL LISTED IN AGG. FIELD,500.0,other,201906,2019
17855,"Trump, Donald J.",20003,DC-DOH,CHRONIC DISEASES EPIDEMIOLOGIST,35.0,other,201904,2019
17856,"Trump, Donald J.",20007,RETIRED,RETIRED,35.0,retired,201904,2019
17857,"Trump, Donald J.",20007,RETIRED,RETIRED,35.0,retired,201904,2019
17858,"Warren, Elizabeth ",20016,NONE,NOT EMPLOYED,50.0,not employed or unknown,201904,2019
17859,"Warren, Elizabeth ",20016,NONE,NOT EMPLOYED,50.0,not employed or unknown,201905,2019
17860,"Warren, Elizabeth ",20016,NONE,NOT EMPLOYED,50.0,not employed or unknown,201906,2019
17863,"Trump, Donald J.",20016,CFTC,ATTORNEY,25.0,law,201906,2019
17864,"Warren, Elizabeth ",20007,SELF EMPLOYED,WRITER,50.0,artist/comm,201904,2019
17865,"Warren, Elizabeth ",20007,SELF EMPLOYED,WRITER,32.88,artist/comm,201904,2019
17866,"Warren, Elizabeth ",20007,SELF EMPLOYED,WRITER,33.88,artist/comm,201904,2019
17867,"Warren, Elizabeth ",20007,SELF EMPLOYED,WRITER,35.0,artist/comm,201906,2019
17868,"Warren, Elizabeth ",20007,SELF EMPLOYED,WRITER,100.0,artist/comm,201906,2019
17869,"Warren, Elizabeth ",20008,AMAZON WEB SERVICES,PRINCIPAL SOLUTIONS ARCHITECT,250.0,real estate/construction,201906,2019
17870,"Warren, Elizabeth ",20008,AMAZON WEB SERVICES,PRINCIPAL SOLUTIONS ARCHITECT,15.0,real estate/construction,201906,2019
17871,"Trump, Donald J.",20009,RETIRED,RETIRED,35.0,retired,201906,2019
17872,"Warren, Elizabeth ",20008,ZS&R LLP,ATTORNEY,250.0,law,201905,2019
17873,"Warren, Elizabeth ",20008,ZS&R LLP,ATTORNEY,250.0,law,201906,2019
17874,"Warren, Elizabeth ",20008,ZS&R LLP,ATTORNEY,250.0,law,201906,2019
17875,"Warren, Elizabeth ",20008,ZS&R LLP,ATTORNEY,250.0,law,201906,2019
17876,"Warren, Elizabeth ",20008,SPECIAL OLYMPICS,ATTORNEY,33.88,law,201904,2019
17877,"Warren, Elizabeth ",20008,SPECIAL OLYMPICS,ATTORNEY,100.0,law,201906,2019
17878,"Warren, Elizabeth ",20008,SPECIAL OLYMPICS,ATTORNEY,67.88,law,201906,2019
17879,"Warren, Elizabeth ",20008,SPECIAL OLYMPICS,ATTORNEY,25.0,law,201906,2019
17880,"Warren, Elizabeth ",20008,SPECIAL OLYMPICS,ATTORNEY,25.0,law,201906,2019
17881,"Warren, Elizabeth ",20002,THYCOTIC SOFTWARE,PROGRAMMER,250.0,other,201904,2019
17882,"Warren, Elizabeth ",20002,THYCOTIC SOFTWARE,PROGRAMMER,250.0,other,201906,2019
17883,"Warren, Elizabeth ",20003,GENSLER,ARCHITECT,100.0,real estate/construction,201905,2019
17884,"Warren, Elizabeth ",20003,GENSLER,ARCHITECT,100.0,real estate/construction,201905,2019
17885,"Warren, Elizabeth ",20003,GENSLER,ARCHITECT,50.0,real estate/construction,201906,2019
17886,"Trump, Donald J.",20005,PARSCALE STRATEGY LLC,CONSULTANT,250.0,business/gov,201904,2019
17887,"Trump, Donald J.",20008,DEPT OF VET AFFAIRS,ATTORNEY,25.0,law,201904,2019
17888,"Trump, Donald J.",20008,DEPT OF VET AFFAIRS,ATTORNEY,50.0,law,201905,2019
17889,"Trump, Donald J.",20003,DC POLICE,POLICE OFFICER,25.0,law,201904,2019
17890,"Trump, Donald J.",20018,PHACIL,DATA ANALYST,100.0,business/gov,201906,2019
17891,"Trump, Donald J.",20001,FEDERATION FOR AMERICAN IMMIGRATION RE,FIELD REPRESENTATIVE,250.0,other,201906,2019
17892,"Trump, Donald J.",20012,RETIRED,RETIRED,100.0,retired,201905,2019
17893,"Trump, Donald J.",20012,RETIRED,RETIRED,50.0,retired,201905,2019
17894,"Trump, Donald J.",20016,RETIRED,RETIRED,50.0,retired,201904,2019
17895,"Trump, Donald J.",20016,RETIRED,RETIRED,50.0,retired,201905,2019
17896,"Trump, Donald J.",20016,RETIRED,RETIRED,50.0,retired,201906,2019
17903,"Trump, Donald J.",20003,NOT EMPLOYED,NOT EMPLOYED,11.25,not employed or unknown,201904,2019
17904,"Trump, Donald J.",20003,NOT EMPLOYED,NOT EMPLOYED,11.25,not employed or unknown,201905,2019
17905,"Trump, Donald J.",20003,NOT EMPLOYED,NOT EMPLOYED,11.25,not employed or unknown,201906,2019
17906,"Trump, Donald J.",20016,BUTTERFLY ALPHABET INC,ART,31.5,artist/comm,201905,2019
17907,"Trump, Donald J.",20008,TRIMARK ADAMS BURCH,CEO,2800.0,leadership,201906,2019
17908,"Trump, Donald J.",20008,TRIMARK ADAMS BURCH,CEO,2800.0,leadership,201906,2019
17909,"Trump, Donald J.",20018,HISTORICAL TOURS OF AMERICA,HISTORICAL TOUR CONDUCTOR,37.5,other,201905,2019
17910,"Trump, Donald J.",20018,HISTORICAL TOURS OF AMERICA,HISTORICAL TOUR CONDUCTOR,37.5,other,201906,2019
17911,"Trump, Donald J.",20018,HISTORICAL TOURS OF AMERICA,HISTORICAL TOUR CONDUCTOR,37.5,other,201906,2019
17912,"Trump, Donald J.",20003,RETIRED,RETIRED,31.5,retired,201906,2019
17913,"Trump, Donald J.",20007,RETIRED,RETIRED,26.25,retired,201904,2019
17914,"Trump, Donald J.",20007,RETIRED,RETIRED,26.25,retired,201905,2019
17915,"Trump, Donald J.",20007,RETIRED,RETIRED,26.25,retired,201906,2019
17916,"Trump, Donald J.",20007,DONALD J. TRUMP FOR PRESIDENT,FINANCE DIRECTOR,260.73,leadership,201905,2019
17917,"Trump, Donald J.",20010,SELF-EMPLOYED,RESEARCH LIBRARIAN,18.75,science,201904,2019
17918,"Trump, Donald J.",20010,SELF-EMPLOYED,RESEARCH LIBRARIAN,26.25,science,201904,2019
17919,"Trump, Donald J.",20010,SELF-EMPLOYED,RESEARCH LIBRARIAN,31.5,science,201904,2019
17920,"Trump, Donald J.",20010,SELF-EMPLOYED,RESEARCH LIBRARIAN,26.25,science,201905,2019
17921,"Trump, Donald J.",20010,SELF-EMPLOYED,RESEARCH LIBRARIAN,26.25,science,201905,2019
17922,"Trump, Donald J.",20010,SELF-EMPLOYED,RESEARCH LIBRARIAN,26.25,science,201906,2019
17923,"Trump, Donald J.",20010,SELF-EMPLOYED,RESEARCH LIBRARIAN,31.5,science,201906,2019
17924,"Trump, Donald J.",20001,TRUMP INTERNATIONAL HOTEL,CONCIERGE,7.5,other,201905,2019
17925,"Trump, Donald J.",20001,TRUMP INTERNATIONAL HOTEL,CONCIERGE,7.5,other,201905,2019
17926,"Trump, Donald J.",20001,TRUMP INTERNATIONAL HOTEL,CONCIERGE,7.5,other,201906,2019
17927,"Trump, Donald J.",20005,PARSCALE STRATEGY LLC,CONSULTANT,31.45,business/gov,201906,2019
17928,"Trump, Donald J.",20018,HISTORICAL TOURS OF AMERICA,HISTORICAL TOUR CONDUCTOR,37.5,other,201904,2019
17929,"Trump, Donald J.",20020,RETIRED,RETIRED,75.0,retired,201905,2019
17930,"Trump, Donald J.",20020,RETIRED,RETIRED,187.5,retired,201906,2019
17931,"Trump, Donald J.",20001,AREA,SELF-EMPLOYED,93.03,other,201905,2019
17932,"Trump, Donald J.",20001,AMERICAN COLLEGE OF SURGEONS,SURGEON,75.0,healthcare,201904,2019
17933,"Trump, Donald J.",20001,AMERICAN COLLEGE OF SURGEONS,SURGEON,75.0,healthcare,201905,2019
17934,"Trump, Donald J.",20001,AMERICAN COLLEGE OF SURGEONS,SURGEON,75.0,healthcare,201906,2019
17935,"Trump, Donald J.",20001,HIGH DEFINITION HAIR,WIG BUILDER,26.25,other,201904,2019
17936,"Trump, Donald J.",20001,HIGH DEFINITION HAIR,WIG BUILDER,26.25,other,201905,2019
17937,"Trump, Donald J.",20001,HIGH DEFINITION HAIR,WIG BUILDER,37.5,other,201906,2019
17938,"Trump, Donald J.",20001,HIGH DEFINITION HAIR,WIG BUILDER,26.25,other,201906,2019
17939,"Trump, Donald J.",20016,DANIEL MORGAN GRADUATE SCHOOL,DIRECTOR OF DEVELOPMENT,1000.0,leadership,201906,2019
17940,"Trump, Donald J.",20016,DANIEL MORGAN GRADUATE SCHOOL,DIRECTOR OF DEVELOPMENT,75.0,leadership,201906,2019
17945,"Trump, Donald J.",20016,INFORMATION REQUESTED PER BEST EFFORTS,INFORMATION REQUESTED PER BEST EFFORTS,75.0,not employed or unknown,201906,2019
17946,"Trump, Donald J.",20024,RETIRED,RETIRED,26.25,retired,201904,2019
17947,"Trump, Donald J.",20024,RETIRED,RETIRED,31.5,retired,201904,2019
17948,"Trump, Donald J.",20024,RETIRED,RETIRED,2.25,retired,201904,2019
17949,"Trump, Donald J.",20024,RETIRED,RETIRED,31.5,retired,201904,2019
17950,"Trump, Donald J.",20024,RETIRED,RETIRED,2.25,retired,201904,2019
17951,"Trump, Donald J.",20024,RETIRED,RETIRED,31.5,retired,201905,2019
17952,"Trump, Donald J.",20024,RETIRED,RETIRED,31.5,retired,201905,2019
17953,"Trump, Donald J.",20024,RETIRED,RETIRED,2.25,retired,201905,2019
17954,"Trump, Donald J.",20024,RETIRED,RETIRED,2.25,retired,201905,2019
17955,"Trump, Donald J.",20024,RETIRED,RETIRED,2.25,retired,201905,2019
17956,"Trump, Donald J.",20024,RETIRED,RETIRED,26.25,retired,201906,2019
17957,"Trump, Donald J.",20024,RETIRED,RETIRED,2.25,retired,201906,2019
17958,"Trump, Donald J.",20024,RETIRED,RETIRED,31.5,retired,201906,2019
17959,"Trump, Donald J.",20037,SELF-EMPLOYED,ENGINEER,26.25,it,201904,2019
17960,"Trump, Donald J.",20037,SELF-EMPLOYED,ENGINEER,31.5,it,201904,2019
17961,"Trump, Donald J.",20037,SELF-EMPLOYED,ENGINEER,7.5,it,201904,2019
17962,"Trump, Donald J.",20037,SELF-EMPLOYED,ENGINEER,31.5,it,201905,2019
17963,"Trump, Donald J.",20037,SELF-EMPLOYED,ENGINEER,31.5,it,201906,2019
17964,"Trump, Donald J.",20007,SELF,"WRITER, REALTOR, PATRIOT POET",31.5,other,201904,2019
17965,"Trump, Donald J.",20007,SELF,"WRITER, REALTOR, PATRIOT POET",37.5,other,201905,2019
17966,"Trump, Donald J.",20007,SELF,"WRITER, REALTOR, PATRIOT POET",31.5,other,201906,2019
17967,"Trump, Donald J.",20019,DEFENSE HEALTH AGENCY,CONTRACT SPECIALIST,75.0,other,201906,2019
17968,"Trump, Donald J.",20019,DEFENSE HEALTH AGENCY,CONTRACT SPECIALIST,75.0,other,201906,2019
17969,"Trump, Donald J.",20019,DEFENSE HEALTH AGENCY,CONTRACT SPECIALIST,75.0,other,201906,2019
17970,"Trump, Donald J.",20019,DEFENSE HEALTH AGENCY,CONTRACT SPECIALIST,75.0,other,201906,2019
17971,"Trump, Donald J.",20010,HELP UNLIMITED,RECEPTIONIST,15.0,other,201904,2019
17972,"Trump, Donald J.",20010,HELP UNLIMITED,RECEPTIONIST,3.75,other,201904,2019
17973,"Trump, Donald J.",20010,HELP UNLIMITED,RECEPTIONIST,7.5,other,201904,2019
17974,"Trump, Donald J.",20010,HELP UNLIMITED,RECEPTIONIST,7.5,other,201904,2019
17975,"Trump, Donald J.",20010,HELP UNLIMITED,RECEPTIONIST,15.0,other,201904,2019
17976,"Trump, Donald J.",20010,HELP UNLIMITED,RECEPTIONIST,3.75,other,201905,2019
17977,"Trump, Donald J.",20010,HELP UNLIMITED,RECEPTIONIST,3.75,other,201905,2019
17978,"Trump, Donald J.",20010,HELP UNLIMITED,RECEPTIONIST,3.75,other,201905,2019
17979,"Trump, Donald J.",20010,HELP UNLIMITED,RECEPTIONIST,26.25,other,201905,2019
17980,"Trump, Donald J.",20010,HELP UNLIMITED,RECEPTIONIST,18.75,other,201906,2019
17981,"Trump, Donald J.",20010,HELP UNLIMITED,RECEPTIONIST,3.75,other,201906,2019
17982,"Trump, Donald J.",20010,HELP UNLIMITED,RECEPTIONIST,18.75,other,201906,2019
17984,"Trump, Donald J.",20015,CHARTWELL STRATEGY GROUP,EXECUTIVE,100.0,leadership,201901,2019
17985,"Trump, Donald J.",20008,SELF-EMPLOYED,"PRESIDENT, DOS FOUNDATION",2800.0,other,201905,2019
17986,"Trump, Donald J.",20008,SELF-EMPLOYED,"PRESIDENT, DOS FOUNDATION",950.0,other,201905,2019
17987,"Sanders, Bernard",20016,ACLU,LAWYER,150.0,law,201906,2019
17988,"Sanders, Bernard",20016,ACLU,LAWYER,1000.0,law,201906,2019
17989,"Sanders, Bernard",20010,SOUNDEXCHANGE INC,DATA ANALYST,27.0,business/gov,201908,2019
17990,"Sanders, Bernard",20010,SOUNDEXCHANGE INC,DATA ANALYST,27.0,business/gov,201909,2019
17991,"Sanders, Bernard",20010,SOUNDEXCHANGE INC,DATA ANALYST,27.0,business/gov,201909,2019
17992,"Sanders, Bernard",20037,BERGESON & CAMPBELL PC,ENVIRONMENTAL CONSULTANT,27.0,business/gov,201909,2019
17993,"Sanders, Bernard",20037,BERGESON & CAMPBELL PC,ENVIRONMENTAL CONSULTANT,4.0,business/gov,201909,2019
17994,"Sanders, Bernard",20037,BERGESON & CAMPBELL PC,ENVIRONMENTAL CONSULTANT,27.0,business/gov,201909,2019
17995,"Sanders, Bernard",20018,SELF EMPLOYED,THERAPIST,3.0,healthcare,201906,2019
17996,"Sanders, Bernard",20018,SELF EMPLOYED,THERAPIST,50.0,healthcare,201906,2019
17997,"Sanders, Bernard",20018,SELF EMPLOYED,THERAPIST,20.0,healthcare,201906,2019
17998,"Sanders, Bernard",20018,SELF EMPLOYED,THERAPIST,2.7,healthcare,201906,2019
17999,"Sanders, Bernard",20018,SELF EMPLOYED,THERAPIST,50.0,healthcare,201906,2019
18001,"Sanders, Bernard",20018,ASPEN INSTITUTE,VIDEO MANAGER,27.0,business/gov,201908,2019
18002,"Sanders, Bernard",20018,ASPEN INSTITUTE,VIDEO MANAGER,27.0,business/gov,201909,2019
18003,"Sanders, Bernard",20001,SAFE INC,ADVOCATE,27.0,other,201907,2019
18004,"Sanders, Bernard",20001,SAFE INC,ADVOCATE,27.0,other,201907,2019
18005,"Sanders, Bernard",20001,SAFE INC,ADVOCATE,27.0,other,201907,2019
18006,"Sanders, Bernard",20001,SAFE INC,ADVOCATE,27.0,other,201908,2019
18007,"Sanders, Bernard",20001,SAFE INC,ADVOCATE,100.0,other,201908,2019
18008,"Sanders, Bernard",20001,SAFE INC,ADVOCATE,27.0,other,201908,2019
18009,"Sanders, Bernard",20001,SAFE INC,ADVOCATE,78.0,other,201909,2019
18010,"Sanders, Bernard",20001,SAFE INC,ADVOCATE,50.0,other,201909,2019
18011,"Sanders, Bernard",20001,SAFE INC,ADVOCATE,27.0,other,201909,2019
18012,"Sanders, Bernard",20001,SAFE INC,ADVOCATE,27.0,other,201909,2019
18013,"Sanders, Bernard",20001,SAFE INC,ADVOCATE,125.0,other,201909,2019
18014,"Sanders, Bernard",20036,SOLIDARITY CENTER,SENIOR PROGRAM OFFICER,27.0,leadership,201905,2019
18015,"Sanders, Bernard",20036,SOLIDARITY CENTER,SENIOR PROGRAM OFFICER,27.0,leadership,201906,2019
18016,"Sanders, Bernard",20036,SOLIDARITY CENTER,SENIOR PROGRAM OFFICER,27.0,leadership,201906,2019
18017,"Sanders, Bernard",20036,SOLIDARITY CENTER,SENIOR PROGRAM OFFICER,27.0,leadership,201906,2019
18018,"Sanders, Bernard",20036,SOLIDARITY CENTER,SENIOR PROGRAM OFFICER,31.66,leadership,201906,2019
18019,"Sanders, Bernard",20036,SOLIDARITY CENTER,SENIOR PROGRAM OFFICER,27.0,leadership,201906,2019
18024,"Sanders, Bernard",20011,NOT EMPLOYED,NOT EMPLOYED,10.0,not employed or unknown,201907,2019
18025,"Sanders, Bernard",20011,NOT EMPLOYED,NOT EMPLOYED,27.0,not employed or unknown,201907,2019
18026,"Sanders, Bernard",20011,NOT EMPLOYED,NOT EMPLOYED,27.0,not employed or unknown,201907,2019
18027,"Sanders, Bernard",20011,NOT EMPLOYED,NOT EMPLOYED,27.0,not employed or unknown,201908,2019
18028,"Sanders, Bernard",20011,NOT EMPLOYED,NOT EMPLOYED,6.0,not employed or unknown,201908,2019
18029,"Sanders, Bernard",20011,NOT EMPLOYED,NOT EMPLOYED,2.7,not employed or unknown,201908,2019
18030,"Sanders, Bernard",20011,NOT EMPLOYED,NOT EMPLOYED,10.0,not employed or unknown,201908,2019
18031,"Sanders, Bernard",20011,NOT EMPLOYED,NOT EMPLOYED,31.0,not employed or unknown,201909,2019
18032,"Sanders, Bernard",20011,NOT EMPLOYED,NOT EMPLOYED,6.0,not employed or unknown,201909,2019
18033,"Sanders, Bernard",20011,NOT EMPLOYED,NOT EMPLOYED,2.7,not employed or unknown,201909,2019
18034,"Sanders, Bernard",20011,NOT EMPLOYED,NOT EMPLOYED,27.0,not employed or unknown,201909,2019
18036,"Sanders, Bernard",20016,ACLU,LAWYER,150.0,law,201904,2019
18037,"Sanders, Bernard",20016,ACLU,LAWYER,100.0,law,201905,2019
18038,"Sanders, Bernard",20003,GEORGE MASON UNIVERSITY,PROFESSOR,2700.0,education,201907,2019
18039,"Sanders, Bernard",20001,RP3 AGENCY,ART DIRECTOR,27.0,artist/comm,201909,2019
18040,"Sanders, Bernard",20016,DSA,ORGANIZER,94.99,business/gov,201909,2019
18041,"Sanders, Bernard",20008,VIKA,ENGINEER,27.0,it,201909,2019
18042,"Sanders, Bernard",20008,SELF EMPLOYED,CONSULTANT,50.0,business/gov,201909,2019
18043,"Sanders, Bernard",20010,SELF EMPLOYED,DESIGNER,54.0,artist/comm,201907,2019
18044,"Sanders, Bernard",20010,SELF EMPLOYED,DESIGNER,27.0,artist/comm,201908,2019
18045,"Sanders, Bernard",20010,SELF EMPLOYED,DESIGNER,50.0,artist/comm,201908,2019
18046,"Sanders, Bernard",20010,SELF EMPLOYED,DESIGNER,50.0,artist/comm,201909,2019
18047,"Sanders, Bernard",20006,NOT EMPLOYED,NOT EMPLOYED,2000.0,not employed or unknown,201908,2019
18048,"Sanders, Bernard",20006,NOT EMPLOYED,NOT EMPLOYED,250.0,not employed or unknown,201909,2019
18049,"Sanders, Bernard",20002,NOT EMPLOYED,NOT EMPLOYED,500.0,not employed or unknown,201909,2019
18050,"Sanders, Bernard",20015,NOT EMPLOYED,NOT EMPLOYED,27.0,not employed or unknown,201907,2019
18051,"Sanders, Bernard",20015,NOT EMPLOYED,NOT EMPLOYED,27.0,not employed or unknown,201907,2019
18052,"Sanders, Bernard",20015,NOT EMPLOYED,NOT EMPLOYED,27.0,not employed or unknown,201907,2019
18053,"Sanders, Bernard",20015,NOT EMPLOYED,NOT EMPLOYED,27.0,not employed or unknown,201908,2019
18054,"Sanders, Bernard",20017,DEPARTMENT OF HOMELAND SECURITY,IMMIGRATION OFFICER,7.0,law,201907,2019
18055,"Sanders, Bernard",20017,DEPARTMENT OF HOMELAND SECURITY,IMMIGRATION OFFICER,2.7,law,201907,2019
18056,"Sanders, Bernard",20017,DEPARTMENT OF HOMELAND SECURITY,IMMIGRATION OFFICER,2.7,law,201907,2019
18057,"Sanders, Bernard",20017,DEPARTMENT OF HOMELAND SECURITY,IMMIGRATION OFFICER,27.0,law,201907,2019
18058,"Sanders, Bernard",20017,DEPARTMENT OF HOMELAND SECURITY,IMMIGRATION OFFICER,2.7,law,201907,2019
18059,"Sanders, Bernard",20017,DEPARTMENT OF HOMELAND SECURITY,IMMIGRATION OFFICER,100.0,law,201907,2019
18060,"Sanders, Bernard",20017,DEPARTMENT OF HOMELAND SECURITY,IMMIGRATION OFFICER,7.0,law,201907,2019
18061,"Sanders, Bernard",20017,DEPARTMENT OF HOMELAND SECURITY,IMMIGRATION OFFICER,2.7,law,201908,2019
18062,"Sanders, Bernard",20017,DEPARTMENT OF HOMELAND SECURITY,IMMIGRATION OFFICER,2.7,law,201908,2019
18063,"Sanders, Bernard",20017,DEPARTMENT OF HOMELAND SECURITY,IMMIGRATION OFFICER,2.7,law,201908,2019
18064,"Sanders, Bernard",20017,DEPARTMENT OF HOMELAND SECURITY,IMMIGRATION OFFICER,2.7,law,201908,2019
18065,"Sanders, Bernard",20017,DEPARTMENT OF HOMELAND SECURITY,IMMIGRATION OFFICER,27.0,law,201908,2019
18066,"Sanders, Bernard",20017,DEPARTMENT OF HOMELAND SECURITY,IMMIGRATION OFFICER,50.0,law,201909,2019
18067,"Sanders, Bernard",20017,DEPARTMENT OF HOMELAND SECURITY,IMMIGRATION OFFICER,2.7,law,201909,2019
18068,"Sanders, Bernard",20017,DEPARTMENT OF HOMELAND SECURITY,IMMIGRATION OFFICER,2.7,law,201909,2019
18069,"Sanders, Bernard",20017,DEPARTMENT OF HOMELAND SECURITY,IMMIGRATION OFFICER,2.7,law,201909,2019
18070,"Sanders, Bernard",20017,DEPARTMENT OF HOMELAND SECURITY,IMMIGRATION OFFICER,27.0,law,201909,2019
18071,"Sanders, Bernard",20017,DEPARTMENT OF HOMELAND SECURITY,IMMIGRATION OFFICER,2.7,law,201909,2019
18072,"Sanders, Bernard",20017,DEPARTMENT OF HOMELAND SECURITY,IMMIGRATION OFFICER,50.0,law,201909,2019
18073,"Sanders, Bernard",20017,NLRB,ATTORNEY,250.0,law,201908,2019
18074,"Sanders, Bernard",20007,NOT EMPLOYED,NOT EMPLOYED,100.0,not employed or unknown,201907,2019
18075,"Sanders, Bernard",20007,NOT EMPLOYED,NOT EMPLOYED,2.7,not employed or unknown,201907,2019
18076,"Sanders, Bernard",20007,NOT EMPLOYED,NOT EMPLOYED,50.0,not employed or unknown,201907,2019
18077,"Sanders, Bernard",20007,NOT EMPLOYED,NOT EMPLOYED,100.0,not employed or unknown,201908,2019
18078,"Sanders, Bernard",20007,NOT EMPLOYED,NOT EMPLOYED,50.0,not employed or unknown,201908,2019
18079,"Sanders, Bernard",20007,NOT EMPLOYED,NOT EMPLOYED,50.0,not employed or unknown,201908,2019
18080,"Sanders, Bernard",20007,NOT EMPLOYED,NOT EMPLOYED,50.0,not employed or unknown,201909,2019
18081,"Sanders, Bernard",20007,NOT EMPLOYED,NOT EMPLOYED,27.0,not employed or unknown,201909,2019
18082,"Sanders, Bernard",20002,USPTO,PRIMARY EXAMINER,27.0,other,201909,2019
18083,"Sanders, Bernard",20008,SELF-EMPLOYED,LAWYER,100.0,law,201908,2019
18084,"Sanders, Bernard",20008,SELF-EMPLOYED,LAWYER,100.0,law,201909,2019
18085,"Sanders, Bernard",20011,POLITICS AND PROSE,BOOKSELLER,100.0,other,201907,2019
18086,"Sanders, Bernard",20577,INTER AMERICAN DEVEOLPMENT BANK,ECONIMIST,25.0,other,201906,2019
18087,"Sanders, Bernard",20577,INTER AMERICAN DEVEOLPMENT BANK,ECONIMIST,15.0,other,201906,2019
18088,"Sanders, Bernard",20577,INTER AMERICAN DEVEOLPMENT BANK,ECONIMIST,7.0,other,201906,2019
18089,"Sanders, Bernard",20577,INTER AMERICAN DEVEOLPMENT BANK,ECONIMIST,27.0,other,201906,2019
18090,"Sanders, Bernard",20577,INTER AMERICAN DEVEOLPMENT BANK,ECONIMIST,3.0,other,201906,2019
18094,"Sanders, Bernard",20009,NOT EMPLOYED,NOT EMPLOYED,125.0,not employed or unknown,201905,2019
18095,"Sanders, Bernard",20004,NOT EMPLOYED,NOT EMPLOYED,100.0,not employed or unknown,201904,2019
18096,"Sanders, Bernard",20004,NOT EMPLOYED,NOT EMPLOYED,25.0,not employed or unknown,201904,2019
18097,"Sanders, Bernard",20004,NOT EMPLOYED,NOT EMPLOYED,100.0,not employed or unknown,201904,2019
18100,"Sanders, Bernard",20004,NOT EMPLOYED,NOT EMPLOYED,25.0,not employed or unknown,201905,2019
18101,"Sanders, Bernard",20004,NOT EMPLOYED,NOT EMPLOYED,25.0,not employed or unknown,201906,2019
18107,"Sanders, Bernard",20008,GINNIE MAE,SR POLICY ADVISOR,50.0,business/gov,201905,2019
18108,"Sanders, Bernard",20008,GINNIE MAE,SR POLICY ADVISOR,27.0,business/gov,201905,2019
18109,"Sanders, Bernard",20008,GINNIE MAE,SR POLICY ADVISOR,50.0,business/gov,201906,2019
18110,"Sanders, Bernard",20008,GINNIE MAE,SR POLICY ADVISOR,27.0,business/gov,201906,2019
18111,"Sanders, Bernard",20008,GINNIE MAE,SR POLICY ADVISOR,27.0,business/gov,201906,2019
18117,"Sanders, Bernard",20007,HOGAN LOVELLS US LLC,ATTORNEY,250.0,law,201904,2019
18118,"Sanders, Bernard",20007,HOGAN LOVELLS US LLC,ATTORNEY,250.0,law,201904,2019
18119,"Sanders, Bernard",20007,HOGAN LOVELLS US LLC,ATTORNEY,250.0,law,201904,2019
18120,"Sanders, Bernard",20007,HOGAN LOVELLS US LLC,ATTORNEY,100.0,law,201905,2019
18121,"Sanders, Bernard",20007,HOGAN LOVELLS US LLC,ATTORNEY,250.0,law,201906,2019
18122,"Sanders, Bernard",20007,NOT EMPLOYED,NOT EMPLOYED,57.0,not employed or unknown,201905,2019
18123,"Sanders, Bernard",20007,NOT EMPLOYED,NOT EMPLOYED,57.0,not employed or unknown,201905,2019
18124,"Sanders, Bernard",20007,NOT EMPLOYED,NOT EMPLOYED,3.0,not employed or unknown,201906,2019
18125,"Sanders, Bernard",20005,ONTEL LLC,TECHNOLOGY EXECUTIVE,50.0,it,201904,2019
18126,"Sanders, Bernard",20005,ONTEL LLC,TECHNOLOGY EXECUTIVE,50.0,it,201905,2019
18127,"Sanders, Bernard",20005,ONTEL LLC,TECHNOLOGY EXECUTIVE,50.0,it,201906,2019
18128,"Sanders, Bernard",20008,ARC ASPICIO,ENTERPRISE ARCHITECT,250.0,real estate/construction,201905,2019
18136,"Sanders, Bernard",20024,NOT EMPLOYED,NOT EMPLOYED,27.0,not employed or unknown,201904,2019
